project,commit_hash,file_name,rule,type,severity,tags
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1451,CODE_SMELL,BLOCKER,
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S1451,CODE_SMELL,BLOCKER,
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/parent-namespace.ts,S1451,CODE_SMELL,BLOCKER,
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/parent-namespace.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S1451,CODE_SMELL,BLOCKER,
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/client.ts,S1451,CODE_SMELL,BLOCKER,
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/client.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/client.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/client.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S3801,CODE_SMELL,MAJOR,api-design|confusing
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S3801,CODE_SMELL,MAJOR,api-design|confusing
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S121,CODE_SMELL,CRITICAL,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/namespace.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S3512,CODE_SMELL,MINOR,clumsy|es2015
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S3723,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S4204,CODE_SMELL,MAJOR,pitfall
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/socket.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
socket.io,0317a077be23d42333e2d192ffc5f0c215cc2901,lib/index.ts,S1441,CODE_SMELL,MINOR,convention
